Id,0
1400000US36047011600,Chinese
1400000US36047011700,Arabic
1400000US36047011800,Chinese
1400000US36047011900,German
1400000US36047012000,Chinese
1400000US36047012100,Chinese
1400000US36047012200,Chinese
1400000US36047012600,Chinese
1400000US36047012700,Chinese
1400000US36047012801,Chinese
1400000US36047012901,Other Asian languages
1400000US36047012902,Scandinavian languages
1400000US36047013000,Arabic
1400000US36047013100,Other Asian languages
1400000US36047013200,Chinese
1400000US36047013300,Chinese
1400000US36047013400,Arabic
1400000US36047013500,"French (incl. Patois, Cajun)"
1400000US36047013600,Chinese
1400000US36047013700,"French (incl. Patois, Cajun)"
1400000US36047013800,Chinese
1400000US36047013900,Arabic
1400000US36047014000,Greek
1400000US36047014100,Chinese
1400000US36047014200,Greek
1400000US36047014300,Arabic
1400000US36047014500,Other Indo-European languages
1400000US36047014700,Polish
1400000US36047014800,Italian
1400000US36047014900,Polish
1400000US36047015000,Chinese
1400000US36047015100,Portuguese or Portuguese Creole
1400000US36047015200,Chinese
1400000US36047015300,Arabic
1400000US36047015400,"French (incl. Patois, Cajun)"
1400000US36047015500,Russian
1400000US36047015700,Italian
1400000US36047015900,Other Indo-European languages
1400000US36047016000,Arabic
1400000US36047016100,Other Asian languages
1400000US36047016200,Russian
1400000US36047016300,"French (incl. Patois, Cajun)"
1400000US36047016400,Russian
1400000US36047016500,Chinese
1400000US36047016600,Italian
1400000US36047016700,German
1400000US36047016800,Chinese
1400000US36047016900,Chinese
1400000US36047017000,Chinese
1400000US36047017100,Italian
1400000US36047017200,Chinese
1400000US36047017400,Chinese
1400000US36047017500,"French (incl. Patois, Cajun)"
1400000US36047017600,Chinese
1400000US36047017700,"French (incl. Patois, Cajun)"
1400000US36047017800,Chinese
1400000US36047017900,Chinese
1400000US36047018000,Chinese
1400000US36047018100,German
1400000US36047018200,Chinese
1400000US36047018300,Korean
1400000US36047018400,Chinese
1400000US36047018501,Chinese
1400000US36047018600,Chinese
1400000US36047018700,Gujarati
1400000US36047018800,Chinese
1400000US36047019000,Chinese
1400000US36047019100,Yiddish
1400000US36047019200,Yiddish
1400000US36047019300,Yiddish
1400000US36047019400,Chinese
1400000US36047019500,French Creole
1400000US36047019600,Chinese
1400000US36047019700,Korean
1400000US36047019800,Chinese
1400000US36047019900,French Creole
1400000US36047020000,Chinese
1400000US36047020100,"French (incl. Patois, Cajun)"
1400000US36047020200,Chinese
1400000US36047020300,Other Indic languages
1400000US36047020400,Chinese
1400000US36047020500,"French (incl. Patois, Cajun)"
1400000US36047020600,Chinese
1400000US36047020700,French Creole
1400000US36047020800,Chinese
1400000US36047021000,Chinese
1400000US36047021100,African languages
1400000US36047021200,Chinese
1400000US36047021300,French Creole
1400000US36047021400,Chinese
1400000US36047021500,Chinese
1400000US36047021600,Yiddish
1400000US36047021700,Urdu
1400000US36047021800,Yiddish
1400000US36047021900,Chinese
1400000US36047022000,Yiddish
1400000US36047022100,"French (incl. Patois, Cajun)"
1400000US36047022200,Yiddish
1400000US36047022400,Yiddish
1400000US36047022600,Yiddish
1400000US36047022700,"French (incl. Patois, Cajun)"
1400000US36047022800,Yiddish
1400000US36047022900,"French (incl. Patois, Cajun)"
1400000US36047023000,Yiddish
1400000US36047023100,"French (incl. Patois, Cajun)"
1400000US36047023200,Yiddish
1400000US36047023300,Yiddish
1400000US36047023400,Yiddish
1400000US36047023500,Yiddish
1400000US36047023600,Yiddish
1400000US36047023800,Yiddish
1400000US36047024000,Yiddish
1400000US36047024100,Yiddish
1400000US36047024200,Yiddish
1400000US36047024300,Arabic
1400000US36047024400,Yiddish
1400000US36047024500,"French (incl. Patois, Cajun)"
1400000US36047024600,Chinese
1400000US36047024700,African languages
1400000US36047024800,Chinese
1400000US36047024900,"French (incl. Patois, Cajun)"
1400000US36047025000,Chinese
1400000US36047025100,French Creole
1400000US36047025200,Chinese
1400000US36047025300,Yiddish
